generation,best_penalty,average_penalty
5574,46.0,76.0
5575,46.0,76.0
5576,46.0,86.0
5577,46.0,80.0
5578,46.0,79.0
5579,46.0,73.0
5580,46.0,72.0
5581,46.0,81.0
5582,46.0,82.0
5583,46.0,86.0
5584,46.0,74.0
5585,46.0,74.0
5586,46.0,82.0
5587,46.0,77.0
5588,46.0,74.0
5589,46.0,94.0
5590,46.0,79.0
5591,46.0,82.0
5592,46.0,80.0
5593,46.0,81.0
5594,46.0,92.0
5595,46.0,82.0
5596,46.0,79.0
5597,46.0,76.0
5598,46.0,81.0
5599,46.0,91.0
5600,46.0,95.0
5601,46.0,85.0
5602,46.0,91.0
5603,46.0,81.0
5604,46.0,85.0
5605,46.0,79.0
5606,46.0,117.0
5607,46.0,93.0
5608,46.0,92.0
5609,46.0,81.0
5610,46.0,93.0
5611,46.0,100.0
5612,46.0,84.0
5613,46.0,85.0
5614,46.0,87.0
5615,46.0,78.0
5616,46.0,83.0
5617,46.0,92.0
5618,46.0,88.0
5619,46.0,91.0
5620,46.0,82.0
5621,46.0,72.0
5622,46.0,80.0
5623,46.0,78.0
5624,46.0,103.0
5625,46.0,94.0
5626,46.0,90.0
5627,46.0,99.0
5628,46.0,89.0
5629,46.0,81.0
5630,46.0,83.0
5631,46.0,78.0
5632,46.0,71.0
5633,46.0,91.0
5634,46.0,74.0
5635,46.0,73.0
5636,46.0,72.0
5637,46.0,70.0
5638,46.0,88.0
5639,46.0,80.0
5640,46.0,75.0
5641,46.0,69.0
5642,46.0,91.0
5643,46.0,75.0
5644,46.0,69.0
5645,46.0,79.0
5646,46.0,72.0
5647,46.0,76.0
5648,46.0,74.0
5649,46.0,106.0
5650,46.0,79.0
5651,46.0,72.0
5652,46.0,79.0
5653,46.0,66.0
5654,46.0,66.0
5655,46.0,79.0
5656,46.0,77.0
5657,46.0,68.0
5658,46.0,73.0
5659,46.0,58.0
5660,46.0,63.0
5661,46.0,75.0
5662,46.0,74.0
5663,46.0,72.0
5664,46.0,92.0
5665,46.0,74.0
5666,46.0,91.0
5667,46.0,94.0
5668,46.0,77.0
5669,46.0,81.0
5670,46.0,73.0
5671,46.0,93.0
5672,46.0,70.0
5673,46.0,76.0
5674,46.0,74.0
5675,46.0,88.0
5676,46.0,87.0
5677,46.0,96.0
5678,46.0,84.0
5679,46.0,85.0
5680,46.0,92.0
5681,46.0,85.0
5682,46.0,94.0
5683,46.0,87.0
5684,46.0,71.0
5685,46.0,76.0
5686,46.0,82.0
5687,46.0,80.0
5688,46.0,76.0
5689,46.0,78.0
5690,46.0,74.0
5691,46.0,67.0
5692,46.0,68.0
5693,46.0,66.0
5694,46.0,69.0
5695,46.0,75.0
5696,46.0,80.0
5697,46.0,73.0
5698,46.0,69.0
5699,46.0,79.0
5700,46.0,76.0
5701,46.0,75.0
5702,46.0,77.0
5703,46.0,83.0
5704,46.0,85.0
5705,46.0,89.0
5706,46.0,71.0
5707,46.0,85.0
5708,46.0,91.0
5709,46.0,81.0
5710,46.0,87.0
5711,46.0,87.0
5712,46.0,83.0
5713,46.0,69.0
5714,46.0,72.0
5715,46.0,85.0
5716,46.0,66.0
5717,46.0,86.0
5718,46.0,96.0
5719,46.0,68.0
5720,46.0,84.0
5721,46.0,82.0
5722,46.0,79.0
5723,46.0,76.0
5724,46.0,90.0
5725,46.0,65.0
5726,46.0,68.0
5727,46.0,71.0
5728,46.0,82.0
5729,46.0,83.0
5730,46.0,77.0
5731,46.0,81.0
5732,46.0,74.0
5733,46.0,70.0
5734,46.0,59.0
5735,46.0,56.0
5736,46.0,65.0
5737,46.0,80.0
5738,46.0,65.0
5739,46.0,76.0
5740,46.0,80.0
5741,46.0,86.0
5742,46.0,83.0
5743,46.0,74.0
5744,46.0,81.0
5745,46.0,78.0
5746,46.0,80.0
5747,46.0,73.0
5748,46.0,86.0
5749,46.0,79.0
5750,46.0,88.0
5751,46.0,87.0
5752,46.0,82.0
5753,46.0,77.0
5754,46.0,80.0
5755,46.0,86.0
5756,46.0,70.0
5757,46.0,66.0
5758,46.0,80.0
5759,46.0,71.0
5760,46.0,92.0
5761,46.0,68.0
5762,46.0,72.0
5763,46.0,72.0
5764,46.0,80.0
5765,46.0,69.0
5766,46.0,73.0
5767,46.0,81.0
5768,46.0,60.0
5769,46.0,71.0
5770,46.0,71.0
5771,46.0,79.0
5772,46.0,94.0
5773,46.0,77.0
5774,46.0,79.0
5775,46.0,67.0
5776,46.0,72.0
5777,46.0,72.0
5778,46.0,92.0
5779,46.0,89.0
5780,46.0,84.0
5781,46.0,81.0
5782,46.0,80.0
5783,46.0,72.0
5784,46.0,78.0
5785,46.0,82.0
5786,46.0,73.0
5787,46.0,71.0
5788,46.0,72.0
5789,46.0,72.0
5790,46.0,90.0
5791,46.0,84.0
5792,46.0,87.0
5793,46.0,99.0
5794,46.0,93.0
5795,46.0,85.0
5796,46.0,87.0
5797,46.0,80.0
5798,46.0,75.0
5799,46.0,69.0
5800,46.0,87.0
5801,46.0,96.0
5802,46.0,103.0
5803,46.0,94.0
5804,46.0,97.0
5805,46.0,91.0
5806,46.0,91.0
5807,46.0,97.0
5808,46.0,91.0
5809,46.0,107.0
5810,46.0,103.0
5811,46.0,84.0
5812,46.0,113.0
5813,46.0,85.0
5814,46.0,99.0
5815,46.0,85.0
5816,46.0,69.0
5817,46.0,81.0
5818,46.0,97.0
5819,46.0,102.0
5820,46.0,86.0
5821,46.0,81.0
5822,46.0,81.0
5823,46.0,91.0
5824,46.0,81.0
5825,46.0,73.0
5826,46.0,70.0
5827,46.0,79.0
5828,46.0,84.0
5829,46.0,76.0
5830,46.0,71.0
5831,46.0,69.0
5832,46.0,80.0
5833,46.0,83.0
5834,46.0,77.0
5835,46.0,91.0
5836,46.0,96.0
5837,46.0,89.0
5838,46.0,94.0
5839,46.0,86.0
5840,46.0,83.0
5841,46.0,94.0
5842,46.0,70.0
5843,46.0,88.0
5844,46.0,79.0
5845,46.0,83.0
5846,46.0,112.0
5847,46.0,94.0
5848,46.0,100.0
5849,46.0,95.0
5850,46.0,88.0
5851,46.0,111.0
5852,46.0,87.0
5853,46.0,98.0
5854,46.0,94.0
5855,46.0,77.0
5856,46.0,86.0
5857,46.0,81.0
5858,46.0,95.0
5859,46.0,86.0
5860,46.0,71.0
5861,46.0,85.0
5862,46.0,83.0
5863,46.0,75.0
5864,46.0,81.0
5865,46.0,94.0
5866,46.0,80.0
5867,46.0,82.0
5868,46.0,87.0
5869,46.0,91.0
5870,46.0,85.0
5871,46.0,106.0
5872,46.0,89.0
5873,46.0,102.0
5874,46.0,88.0
5875,46.0,112.0
5876,46.0,79.0
5877,46.0,77.0
5878,46.0,77.0
5879,46.0,83.0
5880,46.0,75.0
5881,46.0,94.0
5882,46.0,86.0
5883,46.0,94.0
5884,46.0,97.0
5885,46.0,96.0
5886,46.0,87.0
5887,46.0,86.0
5888,46.0,86.0
5889,46.0,76.0
5890,46.0,81.0
5891,46.0,91.0
5892,46.0,89.0
5893,46.0,68.0
5894,46.0,85.0
5895,46.0,78.0
5896,46.0,70.0
5897,46.0,79.0
5898,46.0,83.0
5899,46.0,82.0
5900,46.0,87.0
5901,46.0,74.0
5902,46.0,88.0
5903,46.0,90.0
5904,46.0,81.0
5905,46.0,70.0
5906,46.0,78.0
5907,46.0,69.0
5908,46.0,86.0
5909,46.0,65.0
5910,46.0,72.0
5911,46.0,92.0
5912,46.0,72.0
5913,46.0,71.0
5914,46.0,71.0
5915,46.0,74.0
5916,46.0,69.0
5917,46.0,70.0
5918,46.0,73.0
5919,46.0,88.0
5920,46.0,84.0
5921,46.0,79.0
5922,46.0,78.0
5923,46.0,82.0
5924,46.0,86.0
5925,46.0,83.0
5926,46.0,78.0
5927,46.0,73.0
5928,46.0,83.0
5929,46.0,66.0
5930,46.0,84.0
5931,46.0,77.0
5932,46.0,68.0
5933,46.0,80.0
5934,46.0,78.0
5935,46.0,81.0
5936,46.0,71.0
5937,46.0,76.0
5938,46.0,86.0
5939,46.0,91.0
5940,46.0,69.0
5941,46.0,76.0
5942,46.0,104.0
5943,46.0,79.0
5944,46.0,79.0
5945,46.0,90.0
5946,46.0,89.0
5947,46.0,94.0
5948,46.0,84.0
5949,46.0,84.0
5950,46.0,82.0
5951,46.0,98.0
5952,46.0,78.0
5953,46.0,94.0
5954,46.0,71.0
5955,46.0,71.0
5956,46.0,81.0
5957,46.0,79.0
5958,46.0,80.0
5959,46.0,85.0
5960,46.0,84.0
5961,46.0,89.0
5962,46.0,86.0
5963,46.0,78.0
5964,46.0,81.0
5965,46.0,66.0
5966,46.0,77.0
5967,46.0,82.0
5968,46.0,83.0
5969,46.0,82.0
5970,46.0,83.0
5971,46.0,85.0
5972,46.0,99.0
5973,46.0,84.0
5974,46.0,70.0
5975,46.0,73.0
5976,46.0,75.0
5977,46.0,81.0
5978,46.0,69.0
5979,46.0,82.0
5980,46.0,82.0
5981,46.0,87.0
5982,46.0,83.0
5983,46.0,86.0
5984,46.0,73.0
5985,46.0,73.0
5986,46.0,71.0
5987,46.0,84.0
5988,46.0,96.0
5989,46.0,73.0
5990,46.0,76.0
5991,46.0,85.0
5992,46.0,96.0
5993,46.0,98.0
5994,46.0,109.0
5995,46.0,88.0
5996,46.0,77.0
5997,46.0,94.0
5998,46.0,91.0
5999,46.0,97.0
6000,46.0,76.0
6001,46.0,78.0
6002,46.0,60.0
6003,46.0,69.0
6004,46.0,67.0
6005,46.0,77.0
6006,46.0,72.0
6007,46.0,71.0
6008,46.0,74.0
6009,46.0,76.0
6010,46.0,72.0
6011,46.0,80.0
6012,46.0,68.0
6013,46.0,118.0
6014,46.0,76.0
6015,46.0,78.0
6016,46.0,93.0
6017,46.0,95.0
6018,46.0,89.0
6019,46.0,94.0
6020,46.0,84.0
6021,46.0,78.0
6022,46.0,74.0
6023,46.0,79.0
6024,46.0,77.0
6025,46.0,91.0
6026,46.0,93.0
6027,46.0,108.0
6028,46.0,69.0
6029,46.0,81.0
6030,46.0,81.0
6031,46.0,95.0
6032,46.0,82.0
6033,46.0,83.0
6034,46.0,74.0
6035,46.0,78.0
6036,46.0,90.0
6037,46.0,85.0
6038,46.0,78.0
6039,46.0,78.0
6040,46.0,90.0
6041,46.0,84.0
6042,46.0,79.0
6043,46.0,91.0
6044,46.0,75.0
6045,46.0,87.0
6046,46.0,90.0
6047,46.0,74.0
6048,46.0,100.0
6049,46.0,98.0
6050,46.0,78.0
6051,46.0,78.0
6052,46.0,85.0
6053,46.0,75.0
6054,46.0,78.0
6055,46.0,69.0
6056,46.0,98.0
6057,46.0,75.0
6058,46.0,74.0
6059,46.0,68.0
6060,46.0,79.0
6061,46.0,81.0
6062,46.0,75.0
6063,46.0,75.0
6064,46.0,76.0
6065,46.0,89.0
6066,46.0,88.0
6067,46.0,87.0
6068,46.0,85.0
6069,46.0,106.0
6070,46.0,95.0
6071,46.0,83.0
6072,46.0,93.0
6073,46.0,86.0
6074,46.0,72.0
6075,46.0,77.0
6076,46.0,74.0
6077,46.0,87.0
6078,46.0,87.0
6079,46.0,78.0
6080,46.0,96.0
6081,46.0,97.0
6082,46.0,86.0
6083,46.0,92.0
6084,46.0,101.0
6085,46.0,84.0
6086,46.0,94.0
6087,46.0,93.0
6088,46.0,96.0
6089,46.0,81.0
6090,46.0,84.0
6091,46.0,75.0
6092,46.0,75.0
6093,46.0,82.0
6094,46.0,83.0
6095,46.0,93.0
6096,46.0,241.0
6097,46.0,99.0
6098,46.0,81.0
6099,46.0,82.0
6100,46.0,84.0
6101,46.0,82.0
6102,46.0,96.0
6103,46.0,93.0
6104,46.0,99.0
6105,46.0,92.0
6106,46.0,90.0
6107,46.0,78.0
6108,46.0,98.0
6109,46.0,79.0
6110,46.0,79.0
6111,46.0,87.0
6112,46.0,83.0
6113,46.0,81.0
6114,46.0,83.0
6115,46.0,81.0
6116,46.0,101.0
6117,46.0,82.0
6118,46.0,88.0
6119,46.0,97.0
6120,46.0,81.0
6121,46.0,85.0
6122,46.0,82.0
6123,46.0,76.0
6124,46.0,73.0
6125,46.0,73.0
6126,46.0,84.0
6127,46.0,74.0
6128,46.0,66.0
6129,46.0,61.0
6130,46.0,67.0
6131,46.0,59.0
6132,46.0,65.0
6133,46.0,68.0
6134,46.0,84.0
6135,46.0,78.0
6136,46.0,80.0
6137,46.0,93.0
6138,46.0,107.0
6139,46.0,93.0
6140,46.0,79.0
6141,46.0,70.0
6142,46.0,83.0
6143,46.0,80.0
6144,46.0,79.0
6145,46.0,59.0
6146,46.0,75.0
6147,46.0,83.0
6148,46.0,68.0
6149,46.0,86.0
6150,46.0,71.0
6151,46.0,79.0
6152,46.0,90.0
6153,46.0,75.0
6154,46.0,74.0
6155,46.0,80.0
6156,46.0,77.0
6157,46.0,71.0
6158,46.0,63.0
6159,46.0,78.0
6160,46.0,74.0
6161,46.0,77.0
6162,46.0,76.0
6163,46.0,83.0
6164,46.0,80.0
6165,46.0,65.0
6166,46.0,82.0
6167,46.0,68.0
6168,46.0,60.0
6169,46.0,76.0
6170,46.0,56.0
6171,46.0,69.0
6172,46.0,64.0
6173,46.0,58.0
6174,46.0,69.0
6175,46.0,57.0
6176,46.0,52.0
6177,46.0,55.0
6178,46.0,58.0
6179,46.0,66.0
6180,46.0,85.0
6181,46.0,62.0
6182,46.0,66.0
6183,46.0,56.0
6184,46.0,53.0
6185,46.0,64.0
6186,46.0,62.0
6187,46.0,72.0
6188,46.0,66.0
6189,46.0,55.0
6190,46.0,54.0
6191,46.0,57.0
6192,46.0,69.0
6193,46.0,76.0
6194,46.0,87.0
6195,46.0,78.0
6196,46.0,79.0
6197,46.0,77.0
6198,46.0,96.0
6199,46.0,86.0
6200,46.0,66.0
6201,46.0,78.0
6202,46.0,77.0
6203,46.0,86.0
6204,46.0,99.0
6205,46.0,93.0
6206,46.0,88.0
6207,46.0,80.0
6208,46.0,74.0
6209,46.0,74.0
6210,46.0,73.0
6211,46.0,89.0
6212,46.0,89.0
6213,46.0,89.0
6214,46.0,78.0
6215,46.0,68.0
6216,46.0,77.0
6217,46.0,83.0
6218,46.0,83.0
6219,46.0,81.0
6220,46.0,79.0
6221,46.0,76.0
6222,46.0,85.0
6223,46.0,75.0
6224,46.0,78.0
6225,46.0,83.0
6226,46.0,68.0
6227,46.0,77.0
6228,46.0,86.0
6229,46.0,75.0
6230,46.0,81.0
6231,46.0,102.0
6232,46.0,84.0
6233,46.0,66.0
6234,46.0,82.0
6235,46.0,77.0
6236,46.0,73.0
6237,46.0,77.0
6238,46.0,77.0
6239,46.0,83.0
6240,46.0,72.0
6241,46.0,70.0
6242,46.0,69.0
6243,46.0,87.0
6244,46.0,88.0
6245,46.0,94.0
6246,46.0,83.0
6247,46.0,89.0
6248,46.0,83.0
6249,46.0,93.0
6250,46.0,138.0
6251,46.0,94.0
6252,46.0,97.0
6253,46.0,77.0
6254,46.0,72.0
6255,46.0,91.0
6256,46.0,81.0
6257,46.0,74.0
6258,46.0,86.0
6259,46.0,85.0
6260,46.0,86.0
6261,46.0,82.0
6262,46.0,80.0
6263,46.0,86.0
6264,46.0,84.0
6265,46.0,80.0
6266,46.0,73.0
6267,46.0,75.0
6268,46.0,77.0
6269,46.0,93.0
6270,46.0,81.0
6271,46.0,81.0
6272,46.0,82.0
6273,46.0,83.0
6274,46.0,78.0
6275,46.0,63.0
6276,46.0,74.0
6277,46.0,81.0
6278,46.0,90.0
6279,46.0,93.0
6280,46.0,78.0
6281,46.0,85.0
6282,46.0,78.0
6283,46.0,84.0
6284,46.0,101.0
6285,46.0,104.0
6286,46.0,80.0
6287,46.0,91.0
6288,46.0,86.0
6289,46.0,84.0
6290,46.0,92.0
6291,46.0,97.0
6292,46.0,95.0
6293,46.0,91.0
6294,46.0,82.0
6295,46.0,87.0
6296,46.0,86.0
6297,46.0,75.0
6298,46.0,67.0
6299,46.0,90.0
6300,46.0,100.0
6301,46.0,90.0
6302,46.0,96.0
6303,46.0,87.0
6304,46.0,85.0
6305,46.0,97.0
6306,46.0,77.0
6307,46.0,81.0
6308,46.0,75.0
6309,46.0,85.0
6310,46.0,71.0
6311,46.0,67.0
6312,46.0,69.0
6313,46.0,84.0
6314,46.0,84.0
6315,46.0,76.0
6316,46.0,79.0
6317,46.0,65.0
6318,46.0,74.0
6319,46.0,86.0
6320,46.0,76.0
6321,46.0,79.0
6322,46.0,76.0
6323,46.0,81.0
6324,46.0,62.0
6325,46.0,69.0
6326,46.0,68.0
6327,46.0,69.0
6328,46.0,81.0
6329,46.0,88.0
6330,46.0,72.0
6331,46.0,75.0
6332,46.0,78.0
6333,46.0,63.0
6334,46.0,81.0
6335,46.0,81.0
6336,46.0,78.0
6337,46.0,105.0
6338,46.0,92.0
6339,46.0,80.0
6340,46.0,81.0
6341,46.0,73.0
6342,46.0,72.0
6343,46.0,71.0
6344,46.0,80.0
6345,46.0,70.0
6346,46.0,63.0
6347,46.0,83.0
6348,46.0,81.0
6349,46.0,79.0
6350,46.0,78.0
6351,46.0,71.0
6352,46.0,72.0
6353,46.0,73.0
6354,46.0,77.0
6355,46.0,76.0
6356,46.0,68.0
6357,46.0,74.0
6358,46.0,71.0
6359,46.0,60.0
6360,46.0,72.0
6361,46.0,76.0
6362,46.0,81.0
6363,46.0,67.0
6364,46.0,77.0
6365,46.0,73.0
6366,46.0,63.0
6367,46.0,72.0
6368,46.0,66.0
6369,46.0,60.0
6370,46.0,67.0
6371,46.0,70.0
6372,46.0,69.0
6373,46.0,61.0
6374,46.0,84.0
6375,46.0,66.0
6376,46.0,72.0
6377,46.0,65.0
6378,46.0,69.0
6379,46.0,69.0
6380,46.0,77.0
6381,46.0,74.0
6382,46.0,78.0
6383,46.0,73.0
6384,46.0,82.0
6385,46.0,69.0
6386,46.0,68.0
6387,46.0,75.0
6388,46.0,86.0
6389,46.0,73.0
6390,46.0,71.0
6391,46.0,74.0
6392,46.0,69.0
6393,46.0,65.0
6394,46.0,80.0
6395,46.0,83.0
6396,46.0,77.0
6397,46.0,85.0
6398,46.0,90.0
6399,46.0,103.0
6400,46.0,107.0
6401,46.0,99.0
6402,46.0,109.0
6403,46.0,91.0
6404,46.0,89.0
6405,46.0,87.0
6406,46.0,96.0
6407,46.0,94.0
6408,46.0,79.0
6409,46.0,83.0
6410,46.0,74.0
6411,46.0,80.0
6412,46.0,98.0
6413,46.0,72.0
6414,46.0,87.0
6415,46.0,82.0
6416,46.0,77.0
6417,46.0,79.0
6418,46.0,83.0
6419,46.0,75.0
6420,46.0,87.0
6421,46.0,81.0
6422,46.0,86.0
6423,46.0,87.0
6424,46.0,72.0
6425,46.0,81.0
6426,46.0,88.0
6427,46.0,82.0
6428,46.0,76.0
6429,46.0,83.0
6430,46.0,81.0
6431,46.0,70.0
6432,46.0,82.0
6433,46.0,66.0
6434,46.0,85.0
6435,46.0,80.0
6436,46.0,85.0
6437,46.0,86.0
6438,46.0,73.0
6439,46.0,75.0
6440,46.0,108.0
6441,46.0,79.0
6442,46.0,72.0
6443,46.0,79.0
6444,46.0,69.0
6445,46.0,90.0
6446,46.0,95.0
6447,46.0,78.0
6448,46.0,96.0
6449,46.0,94.0
6450,46.0,90.0
6451,46.0,97.0
6452,46.0,94.0
6453,46.0,84.0
6454,46.0,94.0
6455,46.0,93.0
6456,46.0,82.0
6457,46.0,85.0
6458,46.0,99.0
6459,46.0,92.0
6460,46.0,77.0
6461,46.0,94.0
6462,46.0,91.0
6463,46.0,84.0
6464,46.0,85.0
6465,46.0,82.0
6466,46.0,111.0
6467,46.0,93.0
6468,46.0,89.0
6469,46.0,82.0
6470,46.0,74.0
6471,46.0,81.0
6472,46.0,81.0
6473,46.0,88.0
6474,46.0,79.0
6475,46.0,81.0
6476,46.0,78.0
6477,46.0,86.0
6478,46.0,83.0
6479,46.0,72.0
6480,46.0,74.0
6481,46.0,78.0
6482,46.0,71.0
6483,46.0,79.0
6484,46.0,66.0
6485,46.0,68.0
6486,46.0,61.0
6487,46.0,65.0
6488,46.0,68.0
6489,46.0,81.0
6490,46.0,82.0
6491,46.0,94.0
6492,46.0,81.0
6493,46.0,79.0
6494,46.0,66.0
6495,46.0,80.0
6496,46.0,83.0
6497,46.0,97.0
6498,46.0,88.0
6499,46.0,93.0
6500,46.0,83.0
6501,46.0,81.0
6502,46.0,78.0
6503,46.0,81.0
6504,46.0,87.0
6505,46.0,98.0
6506,46.0,82.0
6507,46.0,78.0
6508,46.0,78.0
6509,46.0,73.0
6510,46.0,99.0
6511,46.0,91.0
6512,46.0,90.0
6513,46.0,90.0
6514,46.0,75.0
6515,46.0,87.0
6516,46.0,85.0
6517,46.0,78.0
6518,46.0,79.0
6519,46.0,82.0
6520,46.0,76.0
6521,46.0,68.0
6522,46.0,81.0
6523,46.0,84.0
6524,46.0,95.0
6525,46.0,97.0
6526,46.0,83.0
6527,46.0,83.0
6528,46.0,87.0
6529,46.0,84.0
6530,46.0,93.0
6531,46.0,100.0
6532,46.0,81.0
6533,46.0,63.0
6534,46.0,70.0
6535,46.0,76.0
6536,46.0,75.0
6537,46.0,85.0
6538,46.0,86.0
6539,46.0,91.0
6540,46.0,73.0
6541,46.0,84.0
6542,46.0,92.0
6543,46.0,109.0
6544,46.0,93.0
6545,46.0,98.0
6546,46.0,78.0
6547,46.0,81.0
6548,46.0,93.0
6549,46.0,80.0
6550,46.0,74.0
6551,46.0,73.0
6552,46.0,83.0
6553,46.0,96.0
6554,46.0,89.0
6555,46.0,84.0
6556,46.0,82.0
6557,46.0,97.0
6558,46.0,84.0
6559,46.0,89.0
6560,46.0,83.0
6561,46.0,90.0
6562,46.0,98.0
6563,46.0,99.0
6564,46.0,91.0
6565,46.0,89.0
6566,46.0,101.0
6567,46.0,78.0
6568,46.0,86.0
6569,46.0,87.0
6570,46.0,91.0
6571,46.0,85.0
6572,46.0,84.0
6573,46.0,80.0
6574,46.0,90.0
6575,46.0,74.0
6576,46.0,81.0
6577,46.0,76.0
6578,46.0,83.0
6579,46.0,96.0
6580,46.0,80.0
6581,46.0,80.0
6582,46.0,70.0
6583,46.0,77.0
6584,46.0,81.0
6585,46.0,96.0
6586,46.0,96.0
6587,46.0,81.0
6588,46.0,96.0
6589,46.0,106.0
6590,46.0,79.0
6591,46.0,83.0
6592,46.0,105.0
6593,46.0,79.0
6594,46.0,85.0
6595,46.0,83.0
6596,46.0,75.0
6597,46.0,80.0
6598,46.0,85.0
6599,46.0,76.0
6600,46.0,73.0
6601,46.0,78.0
6602,46.0,74.0
6603,46.0,75.0
6604,46.0,81.0
6605,46.0,77.0
6606,46.0,70.0
6607,46.0,74.0
6608,46.0,71.0
6609,46.0,95.0
6610,46.0,67.0
6611,46.0,63.0
6612,46.0,63.0
6613,46.0,82.0
6614,46.0,71.0
6615,46.0,74.0
6616,46.0,76.0
6617,46.0,73.0
6618,46.0,71.0
6619,46.0,79.0
6620,46.0,82.0
6621,46.0,87.0
6622,46.0,87.0
6623,46.0,71.0
6624,46.0,77.0
6625,46.0,92.0
6626,46.0,94.0
6627,46.0,78.0
6628,46.0,96.0
6629,46.0,92.0
6630,46.0,80.0
6631,46.0,76.0
6632,46.0,84.0
6633,46.0,96.0
6634,46.0,71.0
6635,46.0,68.0
6636,46.0,62.0
6637,46.0,69.0
6638,46.0,62.0
6639,46.0,80.0
6640,46.0,89.0
6641,46.0,79.0
6642,46.0,64.0
6643,46.0,72.0
6644,46.0,67.0
6645,46.0,77.0
6646,46.0,83.0
6647,46.0,78.0
6648,46.0,92.0
6649,46.0,76.0
6650,46.0,82.0
6651,46.0,78.0
6652,46.0,77.0
6653,46.0,96.0
6654,46.0,97.0
6655,46.0,86.0
6656,46.0,84.0
6657,46.0,78.0
6658,46.0,85.0
6659,46.0,76.0
6660,46.0,72.0
6661,46.0,76.0
6662,46.0,84.0
6663,46.0,86.0
6664,46.0,91.0
6665,46.0,83.0
6666,46.0,89.0
6667,46.0,91.0
6668,46.0,101.0
6669,46.0,95.0
6670,46.0,85.0
6671,46.0,67.0
6672,46.0,86.0
6673,46.0,79.0
6674,46.0,74.0
6675,46.0,82.0
6676,46.0,105.0
6677,46.0,87.0
6678,46.0,83.0
6679,46.0,82.0
6680,46.0,98.0
6681,46.0,99.0
6682,46.0,86.0
6683,46.0,69.0
6684,46.0,80.0
6685,46.0,75.0
6686,46.0,89.0
6687,46.0,78.0
6688,46.0,66.0
6689,46.0,84.0
6690,46.0,64.0
6691,46.0,75.0
6692,46.0,88.0
6693,46.0,64.0
6694,46.0,62.0
6695,46.0,65.0
6696,46.0,79.0
6697,46.0,64.0
6698,46.0,61.0
6699,46.0,73.0
6700,46.0,65.0
6701,46.0,59.0
6702,46.0,74.0
6703,46.0,74.0
6704,46.0,66.0
6705,46.0,70.0
6706,46.0,72.0
6707,46.0,78.0
6708,46.0,93.0
6709,46.0,79.0
6710,46.0,75.0
6711,46.0,85.0
6712,46.0,87.0
6713,46.0,87.0
6714,46.0,82.0
6715,46.0,91.0
6716,46.0,98.0
6717,46.0,104.0
6718,46.0,76.0
6719,46.0,95.0
6720,46.0,83.0
6721,46.0,74.0
6722,46.0,72.0
6723,46.0,88.0
6724,46.0,89.0
6725,46.0,88.0
6726,46.0,101.0
6727,46.0,93.0
6728,46.0,112.0
6729,46.0,84.0
6730,46.0,85.0
6731,46.0,85.0
6732,46.0,89.0
6733,46.0,93.0
6734,46.0,89.0
6735,46.0,106.0
6736,46.0,76.0
6737,46.0,77.0
6738,46.0,97.0
6739,46.0,83.0
6740,46.0,102.0
6741,46.0,84.0
6742,46.0,76.0
6743,46.0,78.0
6744,46.0,82.0
6745,46.0,88.0
6746,46.0,75.0
6747,46.0,80.0
6748,46.0,84.0
6749,46.0,97.0
6750,46.0,83.0
6751,46.0,84.0
6752,46.0,78.0
6753,46.0,91.0
6754,46.0,74.0
6755,46.0,70.0
6756,46.0,91.0
6757,46.0,78.0
6758,46.0,87.0
6759,46.0,83.0
6760,46.0,78.0
6761,46.0,88.0
6762,46.0,79.0
6763,46.0,93.0
6764,46.0,86.0
6765,46.0,95.0
6766,46.0,87.0
6767,46.0,92.0
6768,46.0,86.0
6769,46.0,93.0
6770,46.0,81.0
6771,46.0,75.0
6772,46.0,68.0
6773,46.0,62.0
6774,46.0,69.0
6775,46.0,71.0
6776,46.0,88.0
6777,46.0,78.0
6778,46.0,82.0
6779,46.0,95.0
6780,46.0,73.0
6781,46.0,74.0
6782,46.0,75.0
6783,46.0,89.0
6784,46.0,86.0
6785,46.0,70.0
6786,46.0,83.0
6787,46.0,72.0
6788,46.0,82.0
6789,46.0,84.0
6790,46.0,96.0
6791,46.0,78.0
6792,46.0,66.0
6793,46.0,90.0
6794,46.0,69.0
6795,46.0,81.0
6796,46.0,75.0
6797,46.0,84.0
6798,46.0,73.0
6799,46.0,86.0
6800,46.0,81.0
6801,46.0,84.0
6802,46.0,92.0
6803,46.0,84.0
6804,46.0,76.0
6805,46.0,83.0
6806,46.0,75.0
6807,46.0,85.0
6808,46.0,89.0
6809,46.0,88.0
6810,46.0,89.0
6811,46.0,85.0
6812,46.0,80.0
6813,46.0,87.0
6814,46.0,77.0
6815,46.0,84.0
6816,46.0,93.0
6817,46.0,80.0
6818,46.0,98.0
6819,46.0,82.0
6820,46.0,82.0
6821,46.0,80.0
6822,46.0,92.0
6823,46.0,80.0
6824,46.0,101.0
6825,46.0,84.0
6826,46.0,84.0
6827,46.0,79.0
6828,46.0,74.0
6829,46.0,70.0
6830,46.0,58.0
6831,46.0,79.0
6832,46.0,84.0
6833,46.0,79.0
6834,46.0,105.0
6835,46.0,94.0
6836,46.0,84.0
6837,46.0,75.0
6838,46.0,76.0
6839,46.0,85.0
6840,46.0,82.0
6841,46.0,80.0
6842,46.0,68.0
6843,46.0,75.0
6844,46.0,101.0
